property_id,transaction_date,transaction_price,census_tract_2010,cbsa_id
PROP001500,2020-05-02,349877.30955039884,08031300007,47900
PROP001501,2017-07-22,263072.8600583504,08031300006,47900
PROP001502,2018-01-05,616033.194531235,08031300004,47900
PROP001503,2015-06-03,236948.33896747307,08031300006,47900
PROP001504,2015-11-20,385328.73383394105,08031300001,47900
PROP001504,2019-10-06,543178.4584488898,08031300001,47900
PROP001505,2018-10-13,452989.05598914577,08031300000,47900
PROP001506,2019-10-13,587595.5831251013,08031300006,47900
PROP001506,2021-02-26,645272.5369805444,08031300006,47900
PROP001507,2015-07-16,444714.8778530245,08031300002,47900
PROP001507,2017-04-13,477799.98403397895,08031300002,47900
PROP001508,2018-02-05,229901.7944922167,08031300006,47900
PROP001508,2019-03-25,246179.95575186505,08031300006,47900
PROP001509,2016-02-02,279264.8917200362,08031300000,47900
PROP001509,2019-08-28,331501.3008916158,08031300000,47900
PROP001509,2021-10-02,389552.97782165924,08031300000,47900
PROP001510,2015-12-21,477392.02396569564,08031300009,47900
PROP001510,2019-10-22,577319.9392575534,08031300009,47900
PROP001510,2020-11-05,621728.9238086257,08031300009,47900
PROP001511,2016-01-11,234822.73481430672,08031300000,47900
PROP001511,2017-11-07,254834.01910104323,08031300000,47900
PROP001511,2021-08-06,336148.6782241819,08031300000,47900
PROP001512,2017-10-21,354593.90120844357,08031300000,47900
PROP001513,2019-02-26,546017.3955029349,08031300002,47900
PROP001514,2018-06-24,539681.9555513955,08031300007,47900
PROP001514,2021-07-07,593115.0447991943,08031300007,47900
PROP001515,2016-01-06,286203.6388634306,08031300007,47900
PROP001516,2016-08-11,351280.9738259106,08031300009,47900
PROP001517,2019-06-02,395306.54783379566,08031300008,47900
PROP001517,2021-11-06,432508.74501790124,08031300008,47900
PROP001518,2019-12-23,210098.29987975792,08031300007,47900
PROP001519,2016-09-24,251419.35857442205,08031300000,47900
PROP001519,2019-07-01,280929.0466983844,08031300000,47900
PROP001520,2019-05-03,430067.6786790878,08031300002,47900
PROP001521,2018-08-19,564870.0011802468,08031300005,47900
PROP001522,2017-07-10,255480.0705938679,08031300001,47900
PROP001523,2016-03-08,170380.95638166103,08031300002,47900
PROP001523,2019-02-12,175116.90066536627,08031300002,47900
PROP001523,2020-08-22,188742.54837912237,08031300002,47900
PROP001524,2017-01-07,312620.7191966165,08031300005,47900
PROP001525,2018-10-15,409335.4174677941,08031300004,47900
PROP001526,2019-12-07,468004.34087751806,08031300009,47900
PROP001527,2018-11-03,178841.46547407997,08031300004,47900
PROP001527,2021-01-21,205373.00550711885,08031300004,47900
PROP001528,2019-03-13,471775.5669113871,08031300002,47900
PROP001528,2021-11-21,511753.58328165713,08031300002,47900
PROP001529,2018-11-07,388714.9107298366,08031300003,47900
PROP001529,2021-02-24,428066.556984901,08031300003,47900
PROP001530,2017-10-26,297052.03442336305,08031300003,47900
PROP001531,2015-03-14,476714.0044928295,08031300002,47900
PROP001532,2016-03-19,270851.99900739733,08031300001,47900
PROP001532,2020-03-08,333522.2091229186,08031300001,47900
PROP001533,2015-07-21,403057.4740730603,08031300000,47900
PROP001533,2019-03-27,482664.4106656034,08031300000,47900
PROP001534,2019-02-22,572639.4628799082,08031300000,47900
PROP001534,2021-03-04,654053.3108418626,08031300000,47900
PROP001535,2019-03-04,195319.02135505163,08031300001,47900
PROP001536,2019-08-14,238199.9646407772,08031300009,47900
PROP001536,2021-12-17,292835.7316796013,08031300009,47900
PROP001537,2017-12-05,518202.34928809863,08031300003,47900
PROP001538,2017-05-09,309653.27046641055,08031300001,47900
PROP001538,2020-11-25,407635.0395072944,08031300001,47900
PROP001539,2018-12-25,559275.5768252722,08031300007,47900
PROP001540,2019-09-07,563879.889292168,08031300005,47900
PROP001541,2018-03-04,632929.5942884329,08031300001,47900
PROP001541,2020-02-28,711887.2582372291,08031300001,47900
PROP001542,2015-02-11,262987.1302384011,08031300006,47900
PROP001542,2018-08-24,316167.59505503427,08031300006,47900
PROP001543,2017-08-18,554865.4103474659,08031300005,47900
PROP001543,2019-09-18,628141.7087625252,08031300005,47900
PROP001544,2018-05-27,211148.55062452864,08031300006,47900
PROP001545,2019-09-18,528831.9658954144,08031300008,47900
PROP001545,2021-01-25,550769.3052535955,08031300008,47900
PROP001546,2015-09-09,526239.4709017322,08031300007,47900
PROP001546,2019-01-09,618756.6606532814,08031300007,47900
PROP001547,2015-12-25,317171.47021795204,08031300003,47900
PROP001547,2017-07-10,336344.7573487538,08031300003,47900
PROP001548,2018-02-14,306569.5425029391,08031300000,47900
PROP001548,2020-11-01,330954.35860706226,08031300000,47900
PROP001549,2015-04-24,557571.3111116744,08031300003,47900
PROP001550,2016-05-23,527145.3568793422,08031300007,47900
PROP001551,2018-10-04,471349.9163497903,08031300008,47900
PROP001552,2017-04-19,388337.957530747,08031300004,47900
PROP001552,2020-06-10,429877.2395889061,08031300004,47900
PROP001553,2018-01-05,637847.8953233559,08031300000,47900
PROP001553,2019-06-27,701329.124521085,08031300000,47900
PROP001554,2018-10-21,486689.8576571936,08031300002,47900
PROP001555,2017-09-18,180858.99822456192,08031300004,47900
PROP001556,2019-02-08,321265.74754264555,08031300009,47900
PROP001557,2019-09-01,428595.9241388193,08031300006,47900
PROP001558,2015-05-14,320844.3684488044,08031300005,47900
PROP001558,2016-07-02,332469.547003312,08031300005,47900
PROP001558,2018-08-26,358712.9224672067,08031300005,47900
PROP001559,2016-12-13,398225.7296735088,08031300008,47900
PROP001560,2016-01-08,431560.75082779955,08031300009,47900
PROP001560,2018-06-24,501394.58342982834,08031300009,47900
PROP001561,2017-10-20,246585.9884645022,08031300004,47900
PROP001562,2018-08-18,544838.7600859652,08031300006,47900
PROP001563,2019-10-09,265717.0611533731,08031300001,47900
PROP001564,2017-12-21,606372.236909922,08031300003,47900
PROP001564,2020-05-05,716322.079887937,08031300003,47900
PROP001565,2017-09-26,610464.74193559,08031300007,47900
PROP001566,2018-11-15,368288.9198230594,08031300005,47900
PROP001566,2020-12-24,439333.98147190927,08031300005,47900
PROP001567,2015-10-27,204088.16187001648,08031300007,47900
PROP001567,2018-08-06,231026.9150326848,08031300007,47900
PROP001568,2016-09-13,199712.83986987572,08031300006,47900
PROP001568,2020-12-29,239898.61416222644,08031300006,47900
PROP001569,2019-08-20,281680.4877307711,08031300007,47900
PROP001569,2021-12-15,316714.74167723145,08031300007,47900
PROP001570,2016-04-10,239776.25766819782,08031300009,47900
PROP001570,2018-09-02,248399.15666365516,08031300009,47900
PROP001571,2019-09-20,629283.7187817796,08031300009,47900
PROP001572,2018-12-21,503442.85821814183,08031300005,47900
PROP001572,2020-05-29,531454.6128809901,08031300005,47900
PROP001572,2021-09-03,570778.5369595909,08031300005,47900
PROP001573,2015-05-07,249397.5703838919,08031300001,47900
PROP001573,2018-04-14,265641.89964372455,08031300001,47900
PROP001573,2021-09-10,341121.7883173637,08031300001,47900
PROP001574,2017-06-16,265599.7466735801,08031300005,47900
PROP001574,2020-05-15,286493.8132376484,08031300005,47900
PROP001574,2021-09-08,314605.5584292773,08031300005,47900
PROP001575,2016-06-17,571674.8743560772,08031300002,47900
PROP001575,2021-01-17,706954.1221156897,08031300002,47900
PROP001576,2018-02-05,598933.44738698,08031300007,47900
PROP001577,2015-06-17,336888.47576242284,08031300002,47900
PROP001577,2016-09-02,362245.3428259204,08031300002,47900
PROP001577,2020-09-19,468361.19209881424,08031300002,47900
PROP001578,2017-08-22,428900.51331565366,08031300001,47900
PROP001578,2020-05-09,531506.7949160974,08031300001,47900
PROP001579,2018-08-23,513319.429281801,08031300009,47900
PROP001580,2018-11-22,289719.4600296228,08031300008,47900
PROP001581,2016-01-26,325497.72575417755,08031300000,47900
PROP001581,2020-08-21,425853.7388428314,08031300000,47900
PROP001582,2017-10-08,385259.1572499918,08031300000,47900
PROP001583,2018-03-04,588516.4206382505,08031300007,47900
PROP001584,2019-04-24,225721.03551791818,08031300002,47900
PROP001584,2021-09-02,233846.88229516693,08031300002,47900
PROP001585,2015-05-25,509326.73944621324,08031300005,47900
PROP001585,2016-11-17,571876.6839805049,08031300005,47900
PROP001586,2018-02-03,589146.2104978656,08031300005,47900
PROP001587,2018-06-19,291585.3602521304,08031300004,47900
PROP001588,2017-01-02,442448.107079884,08031300003,47900
PROP001588,2020-03-25,544864.529555375,08031300003,47900
PROP001589,2015-02-20,523501.8745941726,08031300007,47900
PROP001589,2017-01-16,562956.2048823233,08031300007,47900
PROP001590,2018-01-10,287439.6242647755,08031300008,47900
PROP001590,2020-03-26,313999.5865523285,08031300008,47900
PROP001591,2016-08-13,355837.29387911316,08031300001,47900
PROP001591,2018-06-17,360805.013016291,08031300001,47900
PROP001591,2021-08-15,415174.0730708264,08031300001,47900
PROP001592,2015-03-23,171635.32433074707,08031300001,47900
PROP001593,2015-02-06,599645.318129815,08031300008,47900
PROP001594,2017-02-01,487848.79287719727,08031300004,47900
PROP001594,2020-08-28,588824.7636395957,08031300004,47900
PROP001595,2018-07-18,271521.0620435287,08031300007,47900
PROP001596,2018-04-25,217229.7173525722,08031300003,47900
PROP001597,2016-06-08,603818.9525644137,08031300003,47900
PROP001597,2019-01-09,678002.0353023155,08031300003,47900
PROP001598,2018-02-27,570278.143374748,08031300003,47900
PROP001599,2019-06-16,185497.89961552052,08031300004,47900
PROP001600,2017-01-09,560279.9682212977,08031300004,47900
PROP001601,2016-12-19,347999.9405818283,08031300003,47900
PROP001601,2021-08-16,428425.2878571643,08031300003,47900
PROP001602,2016-03-09,406307.92072637303,08031300007,47900
PROP001602,2018-02-25,430531.9663318095,08031300007,47900
PROP001603,2016-07-26,385275.1825808657,08031300002,47900
PROP001604,2017-07-10,346191.29389683035,08031300005,47900
PROP001604,2020-01-09,389613.5112904207,08031300005,47900
PROP001605,2015-09-13,462592.44449727976,08031300002,47900
PROP001606,2018-05-11,516941.7657283584,08031300000,47900
PROP001607,2017-07-19,503945.7470939198,08031300004,47900
PROP001607,2020-12-07,685762.9039026896,08031300004,47900
PROP001608,2016-05-20,258487.76002967719,08031300007,47900
PROP001608,2020-07-14,322242.08077804686,08031300007,47900
PROP001609,2016-07-06,401104.8244776362,08031300005,47900
PROP001609,2018-03-05,435898.4708060987,08031300005,47900
PROP001610,2016-03-05,623215.1789967611,08031300001,47900
PROP001611,2019-02-09,482614.9408474236,08031300007,47900
PROP001612,2018-04-20,343741.2679097681,08031300001,47900
PROP001613,2017-03-06,624971.8961022607,08031300007,47900
PROP001613,2018-07-06,650750.307093615,08031300007,47900
PROP001613,2019-07-30,660189.9982919066,08031300007,47900
PROP001614,2019-12-11,312724.10056417756,08031300006,47900
PROP001615,2019-11-13,562743.6006780915,08031300008,47900
PROP001616,2015-08-21,540643.9163788183,08031300001,47900
PROP001616,2020-04-27,611955.1251837759,08031300001,47900
PROP001617,2017-01-04,306038.22951356065,08031300005,47900
PROP001618,2017-06-20,180146.9085968829,08031300000,47900
PROP001618,2020-05-07,215801.0436811247,08031300000,47900
PROP001619,2018-12-27,367520.2719417594,08031300008,47900
PROP001620,2015-11-26,440448.73699096055,08031300004,47900
PROP001620,2017-02-03,480422.56372049765,08031300004,47900
PROP001621,2015-10-20,480262.3800361156,08031300009,47900
PROP001621,2020-10-05,637783.8132963215,08031300009,47900
PROP001622,2017-06-11,311966.2472380704,08031300005,47900
PROP001623,2017-07-04,421207.4340310244,08031300005,47900
PROP001623,2019-02-14,467695.14122079016,08031300005,47900
PROP001624,2016-02-14,161717.22140801506,08031300007,47900
PROP001625,2019-10-12,628678.346744347,08031300002,47900
PROP001626,2015-05-24,611349.6644453208,08031300008,47900
PROP001626,2018-02-05,666473.2508266749,08031300008,47900
PROP001626,2021-04-24,845602.1410679868,08031300008,47900
PROP001627,2018-07-26,358752.5563685519,08031300000,47900
PROP001627,2020-06-29,389223.08338184375,08031300000,47900
PROP001628,2018-10-13,202721.52543168623,08031300003,47900
PROP001629,2018-04-23,572230.6790439313,08031300008,47900
PROP001630,2015-09-26,558170.7593384199,08031300005,47900
PROP001630,2020-08-18,687399.6353331525,08031300005,47900
PROP001631,2016-04-01,490830.273454217,08031300007,47900
PROP001631,2017-09-04,532696.7278374241,08031300007,47900
PROP001632,2015-03-05,537367.6812151422,08031300007,47900
PROP001632,2017-09-05,614953.3534182105,08031300007,47900
PROP001633,2017-08-01,161027.6412858281,08031300007,47900
PROP001634,2018-04-06,547877.2804963002,08031300005,47900
PROP001634,2019-10-04,576281.4123778926,08031300005,47900
PROP001635,2018-03-11,396880.17475485604,08031300000,47900
PROP001635,2019-11-26,450842.03688393434,08031300000,47900
PROP001636,2016-06-09,326287.76750603964,08031300001,47900
PROP001636,2017-07-07,344291.41594815906,08031300001,47900
PROP001637,2018-12-23,585460.6646197097,08031300004,47900
PROP001638,2018-04-02,517841.4809693309,08031300001,47900
PROP001638,2021-04-08,601454.1689570182,08031300001,47900
PROP001639,2018-09-24,351712.79619574413,08031300007,47900
PROP001640,2016-07-22,180145.84163491218,08031300000,47900
PROP001640,2018-04-06,210056.57520105425,08031300000,47900
PROP001641,2019-01-20,301725.1024412675,08031300006,47900
PROP001641,2020-10-28,305853.7800582615,08031300006,47900
PROP001642,2017-06-03,291873.4006222245,08031300006,47900
PROP001642,2020-05-03,355058.10383878846,08031300006,47900
PROP001643,2015-06-20,518428.6898564952,08031300009,47900
PROP001643,2019-11-07,566825.8165903954,08031300009,47900
PROP001644,2019-02-22,334330.81412360765,08031300008,47900
PROP001644,2021-04-16,357815.5932363004,08031300008,47900
PROP001645,2018-07-16,606908.334825856,08031300006,47900
PROP001646,2017-07-27,454493.3843985151,08031300005,47900
PROP001647,2018-07-19,560785.3837509692,08031300008,47900
PROP001648,2016-02-14,280858.4576065045,08031300008,47900
PROP001648,2018-08-07,317303.1995372343,08031300008,47900
PROP001649,2015-08-07,409702.090603278,08031300004,47900
PROP001649,2019-05-19,478726.61882082804,08031300004,47900
PROP001650,2015-07-19,411538.08153644175,08031300007,47900
PROP001650,2018-10-31,493571.5265022917,08031300007,47900
PROP001651,2017-10-17,316835.7099891382,08031300002,47900
PROP001652,2018-09-19,518915.3851080122,08031300002,47900
PROP001652,2020-09-21,581031.4299089996,08031300002,47900
PROP001653,2015-11-24,164780.6757780656,08031300006,47900
PROP001654,2019-10-18,278309.39659683337,08031300009,47900
PROP001654,2020-10-30,289665.3706624739,08031300009,47900
PROP001655,2019-06-08,448664.4269289909,08031300009,47900
PROP001656,2015-09-23,189820.36994564597,08031300003,47900
PROP001657,2015-07-21,502255.09906004986,08031300008,47900
PROP001657,2017-08-23,547695.3898866416,08031300008,47900
PROP001658,2015-09-15,470534.42000190663,08031300006,47900
PROP001658,2018-09-05,569285.9210046191,08031300006,47900
PROP001659,2017-06-04,367490.21813832095,08031300009,47900
PROP001659,2020-01-27,466102.0592834689,08031300009,47900
PROP001660,2017-05-21,180701.33834503777,08031300002,47900
PROP001660,2020-09-04,208165.76346504502,08031300002,47900
PROP001661,2015-09-19,620594.8420619516,08031300005,47900
PROP001661,2019-01-30,782626.4575793691,08031300005,47900
PROP001662,2018-01-20,309337.92676463077,08031300005,47900
PROP001662,2020-05-02,363629.60959841125,08031300005,47900
PROP001663,2018-03-23,440025.3915173191,08031300002,47900
PROP001664,2017-02-01,308686.9999288898,08031300006,47900
PROP001665,2017-10-06,410151.4746424434,08031300001,47900
PROP001666,2015-06-16,280741.86550381355,08031300008,47900
PROP001666,2017-10-29,337145.093126483,08031300008,47900
PROP001667,2018-05-24,592462.4780986066,08031300005,47900
PROP001668,2018-06-20,248189.60336388994,08031300007,47900
PROP001668,2020-12-24,277142.09505902836,08031300007,47900
PROP001669,2017-12-15,226972.85466864123,08031300000,47900
PROP001670,2016-09-09,572669.8160810716,08031300002,47900
PROP001670,2020-06-27,795092.5014659493,08031300002,47900
PROP001671,2016-04-08,252976.140537137,08031300003,47900
PROP001671,2018-02-06,283013.8117550541,08031300003,47900
PROP001672,2019-03-27,606629.2441425608,08031300001,47900
PROP001673,2018-04-20,224572.2362988086,08031300003,47900
PROP001673,2019-12-28,245910.50573119157,08031300003,47900
PROP001674,2016-08-24,593332.5029269815,08031300003,47900
PROP001675,2018-02-24,426439.6486900726,08031300006,47900
PROP001676,2016-04-25,373093.5809568251,08031300004,47900
PROP001676,2020-05-01,425532.6710938541,08031300004,47900
PROP001677,2015-08-25,613656.4035244221,08031300000,47900
PROP001677,2017-07-03,693333.78747451,08031300000,47900
PROP001678,2018-03-25,636443.1404482456,08031300001,47900
PROP001678,2021-12-10,775726.1485824703,08031300001,47900
PROP001679,2018-04-15,418633.29627984116,08031300004,47900
PROP001679,2021-01-25,509771.12557038845,08031300004,47900
PROP001680,2016-10-17,583383.1292836954,08031300009,47900
PROP001680,2019-07-27,631327.5680988125,08031300009,47900
PROP001680,2020-07-30,666671.90423424,08031300009,47900
PROP001681,2015-11-24,258204.93486005242,08031300007,47900
PROP001682,2018-03-20,432393.22133612627,08031300003,47900
PROP001683,2015-09-27,329381.12824208033,08031300007,47900
PROP001684,2015-06-02,378839.64977061463,08031300007,47900
PROP001684,2016-09-12,397072.624408274,08031300007,47900
PROP001685,2016-02-27,252647.19299473535,08031300005,47900
PROP001686,2018-12-23,509150.7010460568,08031300006,47900
PROP001686,2021-06-16,595071.5682218162,08031300006,47900
PROP001687,2015-07-16,337061.9639964523,08031300001,47900
PROP001688,2016-03-17,205076.78311889444,08031300002,47900
PROP001688,2019-11-04,264371.148279532,08031300002,47900
PROP001689,2016-08-14,329506.1407749647,08031300001,47900
PROP001689,2021-06-01,386206.7040620287,08031300001,47900
PROP001690,2016-10-01,205537.9420840863,08031300003,47900
PROP001691,2017-08-02,239459.5815150819,08031300003,47900
PROP001691,2021-07-04,298501.9342783451,08031300003,47900
PROP001692,2017-02-25,571152.7343151516,08031300004,47900
PROP001692,2020-01-29,659598.4870308496,08031300004,47900
PROP001693,2017-01-05,349093.2470514807,08031300007,47900
PROP001693,2020-06-15,419222.19623579644,08031300007,47900
PROP001694,2015-05-25,285516.5937892573,08031300005,47900
PROP001694,2019-04-14,329736.7200299036,08031300005,47900
PROP001694,2021-07-26,353514.18259203463,08031300005,47900
PROP001695,2019-03-21,181628.59932146824,08031300000,47900
PROP001695,2020-12-16,204345.87508010084,08031300000,47900
PROP001696,2019-01-19,285048.37380926515,08031300004,47900
PROP001697,2016-02-27,639825.100204213,08031300004,47900
PROP001697,2019-02-19,726494.2463805476,08031300004,47900
PROP001698,2016-02-03,312421.9156745623,08031300003,47900
PROP001698,2018-07-13,361025.55157960334,08031300003,47900
PROP001699,2015-04-27,503741.267428834,08031300005,47900
PROP001700,2015-05-08,222735.16179919025,08031300005,47900
PROP001700,2017-01-15,234183.12920227717,08031300005,47900
PROP001701,2019-01-22,328584.16942647425,08031300006,47900
PROP001702,2017-10-15,633432.0842905663,08031300005,47900
PROP001702,2019-02-21,646583.5590876486,08031300005,47900
PROP001703,2017-02-20,469295.5362364323,08031300002,47900
PROP001703,2021-03-01,599789.9906447149,08031300002,47900
PROP001704,2019-08-20,479905.6941057785,08031300002,47900
PROP001705,2018-04-26,551977.8419642255,08031300003,47900
PROP001706,2018-09-27,248439.74775732803,08031300009,47900
PROP001706,2020-02-29,278700.8828262431,08031300009,47900
PROP001707,2019-03-05,282605.5749021235,08031300002,47900
PROP001708,2019-04-08,570211.6301120182,08031300008,47900
PROP001709,2019-06-20,223518.66693764387,08031300009,47900
PROP001710,2016-09-14,460412.03059365624,08031300001,47900
PROP001710,2020-11-15,584694.4994409173,08031300001,47900
PROP001711,2016-08-17,215688.3458190415,08031300003,47900
PROP001711,2020-04-25,228335.4748701232,08031300003,47900
PROP001712,2016-08-16,386654.96253672417,08031300008,47900
PROP001713,2015-07-12,517281.68455441605,08031300001,47900
PROP001713,2019-06-25,659971.2145715868,08031300001,47900
PROP001714,2018-03-18,198774.02265968494,08031300002,47900
PROP001715,2018-08-03,493380.1475378916,08031300003,47900
PROP001715,2019-10-23,517481.35265540564,08031300003,47900
PROP001716,2019-10-13,204110.124197011,08031300003,47900
PROP001717,2018-01-09,191760.98642808682,08031300002,47900
PROP001717,2019-11-20,207160.51428459876,08031300002,47900
PROP001718,2016-07-20,474995.14875921217,08031300007,47900
PROP001718,2019-12-25,534145.9708930497,08031300007,47900
PROP001719,2019-05-11,246408.66162438726,08031300004,47900
PROP001720,2016-03-12,417095.0952996793,08031300007,47900
PROP001721,2016-12-14,383259.32759093423,08031300009,47900
PROP001721,2021-10-31,380399.1355308275,08031300009,47900
PROP001722,2016-01-06,270441.23604160093,08031300001,47900
PROP001722,2018-01-13,291967.67374667275,08031300001,47900
PROP001722,2019-02-28,313105.41596567596,08031300001,47900
PROP001723,2018-10-04,169734.3874083616,08031300006,47900
PROP001724,2015-11-23,313605.27483859047,08031300009,47900
PROP001725,2017-02-27,605975.8492918363,08031300000,47900
PROP001725,2019-01-17,625080.0795085598,08031300000,47900
PROP001726,2015-11-19,572200.6044116281,08031300008,47900
PROP001727,2016-04-02,311226.8652729541,08031300004,47900
PROP001727,2019-05-06,316985.33892912045,08031300004,47900
PROP001728,2018-10-22,347544.3722822196,08031300009,47900
PROP001729,2018-10-24,589028.1007439827,08031300002,47900
PROP001730,2016-04-06,524211.3098818905,08031300003,47900
PROP001730,2019-07-04,605790.3244859157,08031300003,47900
PROP001731,2018-11-26,577626.4926924558,08031300009,47900
PROP001732,2017-11-08,567625.1894531704,08031300004,47900
PROP001732,2020-10-09,642182.6110865045,08031300004,47900
PROP001733,2017-03-25,226191.4344305603,08031300004,47900
PROP001734,2017-10-11,577451.2966045819,08031300009,47900
PROP001734,2021-06-23,736875.158070669,08031300009,47900
PROP001735,2018-10-22,620921.1160966901,08031300001,47900
PROP001735,2020-10-26,698543.5772995582,08031300001,47900
PROP001736,2016-07-04,595298.9592731454,08031300009,47900
PROP001737,2016-04-01,383653.0964463927,08031300002,47900
PROP001737,2017-08-15,412417.59010580304,08031300002,47900
PROP001738,2015-07-19,359541.4283919272,08031300006,47900
PROP001739,2018-04-12,532151.5618625806,08031300005,47900
PROP001740,2019-08-09,336819.7636406724,08031300009,47900
PROP001741,2015-02-13,224022.9935861166,08031300004,47900
PROP001741,2018-09-25,287893.83643711824,08031300004,47900
PROP001742,2016-08-17,522389.7919115983,08031300006,47900
PROP001743,2019-06-15,176033.44315716854,08031300000,47900
PROP001744,2019-05-23,404458.71552636457,08031300001,47900
PROP001745,2018-12-19,622503.8077076083,08031300000,47900
PROP001746,2018-02-04,422949.5606679053,08031300001,47900
PROP001747,2015-07-22,348174.17670572386,08031300002,47900
PROP001747,2020-03-03,375220.86359466007,08031300002,47900
PROP001748,2015-07-09,512544.825220155,08031300001,47900
PROP001749,2018-08-05,511045.64568893035,08031300002,47900
PROP001750,2015-06-03,209956.45908075856,08031300003,47900
PROP001751,2018-10-18,474773.10485640645,08031300002,47900
PROP001752,2017-05-12,433365.69728532224,08031300009,47900
PROP001752,2021-11-11,542371.656351387,08031300009,47900
PROP001753,2019-12-19,470201.20847545145,08031300004,47900
PROP001754,2019-06-09,351587.99732509675,08031300002,47900
PROP001755,2015-06-02,298311.75473602,08031300009,47900
PROP001755,2017-09-17,345160.29613059264,08031300009,47900
PROP001756,2018-05-02,282872.77781957365,08031300005,47900
PROP001756,2021-12-21,367434.60043749976,08031300005,47900
PROP001757,2015-05-23,481964.8104215363,08031300005,47900
PROP001757,2018-04-07,537193.8965794025,08031300005,47900
PROP001757,2020-08-25,605283.2099017507,08031300005,47900
PROP001758,2019-11-15,246224.2366586276,08031300001,47900
PROP001759,2018-03-10,317966.02255108464,08031300003,47900
PROP001759,2021-04-27,364462.12695985596,08031300003,47900
PROP001760,2016-01-24,261058.7904821646,08031300000,47900
PROP001761,2016-04-11,628946.1062206052,08031300009,47900
PROP001761,2019-11-04,842236.5011534212,08031300009,47900
PROP001762,2016-06-23,467243.3903613617,08031300007,47900
PROP001763,2018-05-08,221550.3747058116,08031300009,47900
PROP001763,2020-05-29,253355.9418885693,08031300009,47900
PROP001764,2016-04-13,553350.7464162986,08031300004,47900
PROP001764,2020-04-28,594553.167574552,08031300004,47900
PROP001765,2018-02-02,292026.1348866402,08031300005,47900
PROP001766,2015-01-16,480608.19301875634,08031300006,47900
PROP001767,2017-01-18,208928.2265836521,08031300007,47900
PROP001767,2020-01-08,235974.53264115402,08031300007,47900
PROP001768,2019-08-19,164974.586726645,08031300006,47900
PROP001769,2015-07-27,428028.2158377634,08031300009,47900
PROP001770,2017-06-18,482060.27250090515,08031300002,47900
PROP001770,2018-07-16,535573.428596542,08031300002,47900
PROP001771,2019-06-11,622122.5667636766,08031300002,47900
PROP001771,2021-10-31,701057.1227085333,08031300002,47900
PROP001772,2017-09-21,438235.8225646317,08031300005,47900
PROP001772,2018-09-22,461626.5653707044,08031300005,47900
PROP001773,2015-08-05,176341.36297612707,08031300008,47900
PROP001773,2019-11-15,233659.95699925575,08031300008,47900
PROP001774,2018-07-12,483615.69997257314,08031300002,47900
PROP001774,2020-05-05,526338.0648158931,08031300002,47900
PROP001775,2017-07-03,450034.9649594283,08031300009,47900
PROP001775,2021-10-07,563903.6136764588,08031300009,47900
PROP001776,2017-04-06,464191.3624276657,08031300001,47900
PROP001777,2018-02-18,371368.85146876116,08031300009,47900
PROP001778,2019-05-02,425838.83961655525,08031300005,47900
PROP001779,2015-09-17,308220.1743042861,08031300001,47900
PROP001780,2018-04-02,507779.52354927105,08031300005,47900
PROP001781,2018-09-10,613602.7758441671,08031300002,47900
PROP001782,2019-08-10,228427.00342477125,08031300004,47900
PROP001783,2019-11-17,530633.1191166955,08031300002,47900
PROP001784,2016-02-19,372442.73119574017,08031300004,47900
PROP001785,2017-01-16,585550.774062953,08031300002,47900
PROP001785,2020-12-16,721596.276614544,08031300002,47900
PROP001786,2016-11-27,600099.9178834333,08031300007,47900
PROP001787,2018-11-20,396874.5825944075,08031300009,47900
PROP001788,2015-05-22,507740.02096448274,08031300002,47900
PROP001788,2017-02-15,530751.7043508734,08031300002,47900
PROP001789,2017-11-08,169058.68220349052,08031300003,47900
PROP001790,2016-07-10,365850.0934271865,08031300006,47900
PROP001791,2017-06-01,427792.3738290444,08031300005,47900
PROP001791,2019-06-06,465381.3172259437,08031300005,47900
PROP001792,2019-10-12,290884.9851493511,08031300005,47900
PROP001793,2018-02-12,344062.1605828924,08031300002,47900
PROP001793,2020-05-14,376335.80900310725,08031300002,47900
PROP001794,2017-10-21,327890.7793096376,08031300009,47900
PROP001794,2020-01-21,345693.79597025015,08031300009,47900
PROP001795,2018-10-13,453798.0727378524,08031300001,47900
PROP001796,2016-03-23,314950.9589026448,08031300005,47900
PROP001796,2019-05-28,414828.46809171967,08031300005,47900
PROP001797,2016-09-06,185607.51738393318,08031300008,47900
PROP001797,2021-01-25,226091.89699738158,08031300008,47900
PROP001798,2016-04-06,194925.940595021,08031300008,47900
PROP001798,2017-08-28,221588.07300894288,08031300008,47900
PROP001799,2017-07-09,340338.7865825299,08031300000,47900
PROP001800,2017-05-10,283270.4708882748,08031300009,47900
PROP001801,2019-07-08,208101.4475442518,08031300003,47900
PROP001802,2018-12-20,547920.7586506124,08031300003,47900
PROP001802,2020-06-27,591993.9864407242,08031300003,47900
PROP001803,2019-11-22,421604.03954749147,08031300001,47900
PROP001803,2021-10-13,468581.9358982121,08031300001,47900
PROP001804,2017-07-25,523875.2806819837,08031300002,47900
PROP001804,2020-02-19,578183.6916918124,08031300002,47900
PROP001805,2019-04-08,471095.6052566538,08031300006,47900
PROP001806,2018-02-13,577283.2517955306,08031300003,47900
PROP001807,2015-09-26,607076.9573406688,08031300003,47900
PROP001807,2019-06-19,768822.5226711796,08031300003,47900
PROP001808,2017-10-20,263431.35173707583,08031300006,47900
PROP001809,2019-01-07,536106.8879883646,08031300009,47900
